,Estrada,Wiener,Gutman,Enthalpy reported by Gharagheizi,Cluster,State,Name
1750,236.4509827,53476,196138,19016.25573,2,2,1-iodohentriacontane
1751,206.3271407,36208,131302,16576.63835,3,2,1-iodoheptacosane
1752,131.0175357,10048,34732,10486.84035,7,2,1-iodoheptadecane
1753,55.7079307,988,2962,4380.103423,6,3,1-iodoheptane
1754,281.6367457,88468,328672,22676.08324,5,2,1-iodoheptatriacontane
1755,123.4865752,8521,29233,9879.114586,7,3,1-iodohexadecane
1756,48.1769702,676,1963,3765.597443,6,3,1-iodohexane
1757,48.1769702,676,1963,3769.617892,6,3,2-iodohexane
1758,48.1769702,676,1963,3766.748694,6,3,3-iodohexane
1759,274.1057852,81811,303373,22065.54923,5,2,1-iodohexatriacontane
1760,221.3890617,44284,161560,17796.58372,2,2,1-iodononacosane
1761,146.0794567,13624,47710,11702.51445,7,2,1-iodononadecane
1762,70.76985169,1864,5860,5608.579621,6,3,1-iodononane
1763,296.6986667,102844,383410,23898.79597,5,2,1-iodononatriacontane
1764,213.8581012,40111,145909,17186.63301,3,2,1-iodooctacosane
1765,138.5484962,11746,40879,11094.58945,7,2,1-iodooctadecane
1766,63.23889119,1381,4249,4994.629314,6,3,1-iodooctane
1767,289.1677062,95476,355339,23287.12041,5,2,1-iodooctatriacontane
1768,191.2652197,29176,105076,15356.73678,3,2,1-iodopentacosane
1769,115.9556147,7156,24346,9271.219354,7,3,1-iodopentadecane
1770,40.6460097,436,1216,3151.96816,4,3,1-iodopentane
1771,40.6460097,436,1216,3149.075393,4,3,2-iodopentane
1772,40.6460097,436,1216,3147.195619,4,3,3-iodopentane
1773,266.5748247,75496,279406,21455.38748,5,2,1-iodopentatriacontane
1774,25.58408897,136,334,1932.190254,4,3,1-iodopropane
1775,25.58408897,136,334,1921.463036,4,3,2-iodopropane
1776,304.2296272,110581,412921,24511.24462,5,2,1-iodotetracontane
1777,183.7342592,26029,93385,14746.97165,3,2,1-iodotetracosane
1778,108.4246542,5944,20035,8662.93302,1,3,1-iodotetradecane
1779,259.0438642,69514,256735,20845.47611,2,2,1-iodotetratriacontane
1780,228.9200222,48736,178291,18406.46009,2,3,1-iodotriacontane
1781,176.2032987,23116,82594,14137.43107,3,2,1-iodotricosane
1782,100.8936937,4876,16264,8054.022678,1,3,1-iodotridecane
1783,251.5129037,63856,235324,20235.70697,2,2,1-iodotritriacontane
1784,85.83177269,3136,10198,6833.490782,1,3,1-iodoundecane
1785,33.11718457,250,649,2634.37072,4,1,isobutane
1786,35.41692422,304,810,2469.601954,4,3,isobutanol
1787,27.60983523,179,463,2512.064991,4,1,isobutene
1788,47.6779584,714,2115,3288.053213,4,3,isobutyl acetate
1789,49.7442248,842,2548,3754.9575,6,3,isobutyl acrylate
1790,37.92061316,360,975,2456.837299,4,3,isobutylamine
1791,58.81024556,1089,3654,5576.417759,6,3,isobutylbenzene
1792,62.73910857,1479,4641,4506.818676,6,3,isobutyl butanoate
1793,67.91641668,1355,4406,5510.622479,6,3,isobutylcyclopentane
1794,40.180044,444,1248,2708.599275,4,3,isobutyl formate
1795,62.74052277,1434,4461,4498.835555,6,3,isobutyl isobutyrate
1796,35.41692422,304,810,2648.692315,4,3,isobutyl isocyanide
1797,35.41692422,304,810,2960.623005,4,3,isobutyl mercaptan
1798,74.91758896,1930,7041,7436.649971,1,3,1-isobutylnaphthalene
1799,61.10013742,1210,4059,5374.287819,6,3,2-isobutylphenol
1800,61.10012803,1222,4107,5374.287819,6,2,3-isobutylphenol
1801,61.10012795,1234,4155,5374.287819,6,2,4-isobutylphenol
1802,55.20815832,1056,3234,3894.333906,6,3,isobutyl propanoate
1803,30.38890241,210,540,2295.240516,4,3,isobutyraldehyde
1804,32.67856946,261,693,2023.633191,4,3,isobutyric acid
1805,27.88451175,172,435,2190.569148,4,3,isobutyronitrile
1806,80.60270727,2608,8352,6133.57993,1,3,isodecanol
1807,40.6481745,418,1144,3240.960496,4,3,isopentane
1808,55.20893861,1032,3138,3903.531663,6,3,isopentyl acetate
1809,47.7110242,681,1983,3322.022403,4,3,isopentyl formate
1810,77.80320408,2544,8223,5735.157747,1,3,isopentyl isovalerate
1811,62.73913852,1464,4581,4510.420392,6,3,isopentyl propanoate
1812,59.52103987,979,3142,4943.82065,6,3,isophorone
1813,42.8612884,546,1820,3067.365506,4,2,isophthalic acid
1814,38.28243524,386,1270,3329.409556,4,1,isophthaloyl chloride
1815,29.67517484,232,628,2987.599583,4,3,isoprene
1816,52.78080917,808,2329,3533.971024,6,3,"2-isopropyl-1,3-propanediol"
1817,60.31178997,1130,3344,4129.785193,6,3,"2-isopropyl-1,4-butanediol"
1818,57.73366654,1070,3199,4949.87652,6,3,2-isopropyl-1-pentene
1819,78.30742724,2077,6355,6300.36578,1,3,3-isopropyl-2-methylhexane
1820,80.60639716,2284,7056,6127.087242,1,3,4-isopropyl-4-heptanol
1821,40.14556478,468,1344,2664.444921,4,3,isopropyl acetate
1822,27.88451175,172,435,1837.702097,4,3,isopropyl alcohol
1823,55.20671494,1062,3258,3889.984985,6,3,isopropyl butanoate
1824,67.80813989,1308,4221,5492.42931,6,3,isopropylcyclohexane
1825,60.38548762,965,3065,4905.682792,6,3,isopropylcyclopentane
1826,47.16124044,477,1473,3749.396967,6,3,isopropylcyclopropane
1827,32.64765012,270,729,2090.20585,4,3,isopropyl formate
1828,78.30523221,2140,6607,6300.925134,1,3,4-isopropylheptane
1829,27.88451175,172,435,2189.114816,4,3,isopropyl isocyanide
1830,27.88451175,172,435,2348.384638,4,3,isopropyl mercaptan
1831,67.38591676,1438,5226,6823.00534,1,3,1-isopropylnaphthalene
1832,67.38589713,1492,5478,6823.00534,1,3,2-isopropylnaphthalene
1833,32.64765012,270,729,1671.271887,4,1,isopropyl nitrate
1834,85.83619271,2740,8614,6914.451669,1,3,4-isopropyloctane
1835,53.56846513,853,2820,4757.004777,6,3,2-isopropylphenol
1836,53.56845566,862,2856,4757.004777,6,2,3-isopropylphenol
1837,53.56845558,871,2892,4757.004777,6,2,4-isopropylphenol
1838,47.67576469,729,2175,3270.945736,4,3,isopropyl propanoate
1839,44.07206309,509,1667,4266.080454,6,3,2-isopropylthiophene
1840,44.07277523,500,1631,4263.035825,6,3,3-isopropylthiophene
1841,42.30971627,436,1664,3382.926807,4,2,isoquinoline
1842,34.27484653,344,970,1935.129363,4,1,itaconic acid
1843,27.44639067,181,471,1239.834734,4,3,lactic acid
1844,37.4489457,397,1123,2259.828844,4,2,levulinic acid
1845,127.0932339,10359,36183,10364.99497,7,3,linoleic acid
1846,57.34683768,1117,3387,2181.052666,4,1,lysine
1847,26.75402292,206,571,1369.859568,4,1,maleic acid
1848,21.50997139,80,260,1357.004998,4,2,maleic anhydride
1849,34.53945705,334,930,1185.745937,4,2,malic acid
1850,27.44593193,184,483,1743.469495,4,3,3-mercaptopropionic acid
1851,51.2160134,768,2523,4937.697987,6,3,mesitylene
1852,39.89078897,470,1352,3343.380882,4,3,mesityl oxide
1853,37.71591739,366,999,2258.104747,4,3,"meso-2,3-butanediol"
1854,33.1150492,259,685,2379.269574,4,3,"meso-2,3-dibromobutane"
1855,33.1150492,259,685,2332.538754,4,3,"meso-2,3-dichlorobutane"
1856,45.24687491,580,1654,2913.101397,4,1,"meso-2,4-pentanediol"
1857,24.89283478,146,374,2149.473771,4,3,methacrolein
1858,27.18226437,188,499,1898.909794,4,3,methacrylic acid
1859,10.52439138,16,28,844.2103208,4,1,methane
1860,20.35287863,82,192,590.9065381,4,1,methanesulfonic acid
1861,27.38459993,196,531,1306.216935,4,3,methoxyacetic acid
1862,30.12172305,234,636,1714.996159,4,3,2-methoxyethanol
1863,47.42006559,769,2335,2813.39932,4,3,2-(2-methoxyethoxy)ethanol
1864,40.76411203,480,1611,3407.280309,4,2,p-methoxyphenol
1865,30.12172305,234,636,2045.341069,4,3,3-methoxypropionitrile
1866,29.87867414,234,636,3045.47366,4,3,"3-methyl-1,2-butadiene"
1867,45.24905301,558,1566,2902.304821,4,3,"2-methyl-1,2-butanediol"
1868,45.24835001,564,1590,2899.528793,4,3,"3-methyl-1,2-butanediol"
1869,37.40890313,396,1119,3644.962586,4,3,"3-methyl-1,2-pentadiene"
1870,37.44122728,393,1107,3610.566648,4,3,"4-methyl-1,2-pentadiene"
1871,52.78001386,828,2409,3522.201806,6,3,"2-methyl-1,2-pentanediol"
1872,37.71805327,357,963,2271.694088,4,3,"2-methyl-1,2-propanediol"
1873,45.24835649,562,1582,2887.518743,4,3,"2-methyl-1,3-butanediol"
1874,45.24904021,562,1582,2876.280456,4,3,"3-methyl-1,3-butanediol"
1875,37.17381041,400,1135,3599.512736,4,3,"3-methyl-1,trans-3-pentadiene"
1876,37.17450317,403,1147,3599.512736,4,3,"4-methyl-1,3-pentadiene"
1877,52.77932698,829,2413,3514.978825,6,3,"2-methyl-1,3-pentanediol"
1878,37.71521174,373,1027,2274.991775,4,3,"1-methyl-1,3-propanediol"
1879,45.24764433,572,1622,2890.211997,4,3,"2-methyl-1,4-butanediol"
1880,37.19556531,395,1115,3617.653859,4,3,"2-methyl-1,4-pentadiene"
1881,37.2265035,386,1079,3616.7237,4,3,"3-methyl-1,4-pentadiene"
1882,52.78000095,836,2441,3498.094824,6,3,"4-methyl-1,4-pentanediol"
1883,60.31029778,1170,3504,4121.240402,6,3,"4-methyl-1,5-hexanediol"
1884,60.31096145,1188,3576,4125.030169,6,3,"5-methyl-1,5-hexanediol"
1885,52.77860501,849,2493,3519.197627,6,3,"2-methyl-1,5-pentanediol"
1886,52.77862489,840,2457,3508.284381,6,3,"3-methyl-1,5-pentanediol"
1887,60.30958557,1186,3568,4136.422289,6,3,"3-methyl-1,6-hexanediol"
1888,42.94791423,490,1365,3564.514449,4,3,2-methyl-1-butanethiol
1889,42.9479046,493,1377,3553.92103,4,3,3-methyl-1-butanethiol
1890,42.94791423,490,1365,3079.098865,4,3,2-methyl-1-butanol
1891,42.9479046,493,1377,3076.207705,4,3,3-methyl-1-butanol
1892,35.14007377,320,874,3119.824534,4,3,2-methyl-1-butene
1893,35.17172376,314,850,3130.056209,4,1,3-methyl-1-butene
1894,48.28568981,699,2314,2918.749779,4,3,2-methyl-1-butene-3-yne
1895,30.16456211,220,580,3045.138126,4,3,3-methyl-1-butyne
1896,80.32582678,2678,8632,6794.507204,1,3,2-methyl-1-decene
1897,95.38774778,4256,14098,8018.393203,1,3,2-methyl-1-dodecene
1898,67.81035671,1278,4089,5484.198091,6,3,1-methyl-1-ethylcyclohexane
1899,60.38787118,944,2969,4903.152071,6,3,1-methyl-1-ethylcyclopentane
1900,133.0425503,10616,36793,11076.51709,7,3,2-methyl-1-heptadecene
1901,65.540796,1480,4542,4912.672601,6,3,2-methyl-1-heptanol
1902,65.54081605,1456,4446,4911.96917,6,3,3-methyl-1-heptanol
1903,65.54081623,1450,4422,4911.96917,6,3,4-methyl-1-heptanol
1904,65.54081597,1462,4470,4911.96917,6,3,5-methyl-1-heptanol
1905,65.54078627,1492,4590,4911.96917,6,3,6-methyl-1-heptanol
1906,57.73294528,1121,3403,4955.674864,6,3,2-methyl-1-heptene
1907,57.76462496,1088,3271,4961.101675,6,3,3-methyl-1-heptene
1908,57.76536644,1073,3211,4961.101675,6,3,4-methyl-1-heptene
1909,57.76537625,1076,3223,4961.101675,6,3,5-methyl-1-heptene
1910,57.76534665,1097,3307,4961.101675,6,3,6-methyl-1-heptene
1911,125.5115898,9032,31078,10464.42489,7,3,2-methyl-1-hexadecene
1912,58.0098355,1069,3195,4301.39852,6,3,2-methyl-1-hexanol
1913,58.00985555,1054,3135,4300.115177,6,3,3-methyl-1-hexanol
1914,58.00985547,1057,3147,4300.115177,6,3,4-methyl-1-hexanol
1915,58.00982577,1078,3231,4300.115177,6,3,5-methyl-1-hexanol
1916,50.20198478,782,2308,4342.637519,6,3,2-methyl-1-hexene
1917,50.23366446,758,2212,4349.009,6,3,3-methyl-1-hexene
1918,50.23440568,752,2188,4349.009,6,3,4-methyl-1-hexene
1919,50.23438606,764,2236,4349.009,6,3,5-methyl-1-hexene
1920,45.22649273,592,1702,4269.198227,6,3,3-methyl-1-hexyne
1921,45.22795538,580,1654,4269.198227,6,3,4-methyl-1-hexyne
1922,45.22794566,586,1678,4269.198227,6,3,5-methyl-1-hexyne
1923,148.1044713,14315,50239,12302.15712,7,3,2-methyl-1-nonadecene
1924,80.60271699,2590,8280,6133.475258,1,3,2-methyl-1-nonanol
1925,80.60273723,2524,8016,6133.57993,1,3,4-methyl-1-nonanol
1926,80.60273723,2518,7992,6133.57993,1,3,5-methyl-1-nonanol
1927,80.60273696,2560,8160,6133.57993,1,3,7-methyl-1-nonanol
1928,80.60273705,2548,8112,6133.57993,1,3,3-methyl-1-nonanol
1929,72.79486628,2060,6529,6181.905119,1,3,2-methyl-1-nonene
1930,140.5735108,12374,43168,11689.08035,7,3,2-methyl-1-octadecene
1931,73.0717565,1984,6225,5523.427116,6,3,2-methyl-1-octanol
1932,73.07177655,1951,6093,5523.180131,6,3,3-methyl-1-octanol
1933,73.07177673,1936,6033,5523.180131,6,3,4-methyl-1-octanol
1934,73.07177673,1939,6045,5523.180131,6,3,5-methyl-1-octanol
1935,73.07177646,1960,6129,5523.180131,6,3,6-methyl-1-octanol
1936,73.07174677,1999,6285,5523.180131,6,2,7-methyl-1-octanol
1937,65.26390578,1544,4798,5568.894097,6,3,2-methyl-1-octene
1938,117.9806293,7613,25987,9852.7135,7,3,2-methyl-1-pentadecene
1939,50.478875,742,2148,3689.996869,6,3,2-methyl-1-pentanol
1940,50.47889479,736,2124,3687.990793,6,3,3-methyl-1-pentanol
1941,50.47886527,748,2172,3687.990793,6,3,4-methyl-1-pentanol
1942,42.67102437,518,1477,3730.397349,4,3,2-methyl-1-pentene
1943,42.70270378,503,1417,3738.284071,4,3,3-methyl-1-pentene
1944,42.70341558,506,1429,3738.284071,4,3,4-methyl-1-pentene
1945,37.69553215,376,1039,3655.978804,4,3,3-methyl-1-pentyne
1946,37.69696537,373,1027,3655.978804,4,3,4-methyl-1-pentyne
1947,53.28083224,922,3128,5435.674745,6,3,(2-methyl-1-propenyl)benzene
1948,67.91883223,1313,4214,5516.915964,6,3,1-methyl-1-propylcyclopentane
1949,74.88453365,1915,6945,7429.5997,1,2,2-methyl-1-propylnaphthalene
1950,110.4496688,6350,21484,9241.250006,1,3,2-methyl-1-tetradecene
1951,102.9187083,5234,17533,8629.869701,1,3,2-methyl-1-tridecene
1952,87.85678728,3407,11143,7406.649883,1,3,2-methyl-1-undecene
1953,45.2497555,552,1542,2875.101293,4,3,"2-methyl-2,3-butanediol"
1954,66.27652934,1440,4773,6165.950748,6,3,"1-methyl-2,3-diethylbenzene"
1955,37.37657924,417,1203,3642.865382,4,3,"2-methyl-2,3-pentadiene"
1956,52.78072608,816,2361,3503.066724,6,3,"2-methyl-2,3-pentanediol"
1957,52.78075551,807,2325,3503.066724,6,3,"3-methyl-2,3-pentanediol"
1958,66.27650016,1494,4989,6165.950748,6,3,"1-methyl-2,4-diethylbenzene"
1959,60.31098042,1168,3496,4137.672397,6,3,"5-methyl-2,4-hexanediol"
1960,52.78070364,823,2389,3494.547712,6,3,"2-methyl-2,4-pentanediol"
1961,52.78004935,814,2353,3498.781092,6,3,"3-methyl-2,4-pentanediol"
1962,66.27650016,1512,5061,6165.950748,6,3,"1-methyl-2,5-diethylbenzene"
1963,53.28157353,874,2900,5430.529731,6,3,1-methyl-2-(1-methylethenyl)benzene
1964,53.28016847,913,3068,5437.215176,6,3,cis-1-methyl-2-(1-propenyl)benzene
1965,42.94931009,481,1329,3556.009162,4,3,2-methyl-2-butanethiol
1966,42.94861673,484,1341,3562.813058,4,3,3-methyl-2-butanethiol
1967,42.94861673,484,1341,3068.880589,4,3,3-methyl-2-butanol
1968,35.10848035,326,898,3097.145475,4,3,2-methyl-2-butene
1969,34.68089986,338,946,2478.948569,4,2,trans-2-methyl-2-butenoic acid
1970,34.68089986,338,946,2478.948569,4,2,cis-2-methyl-2-butenoic acid
1971,34.68160209,338,946,2478.948569,4,2,3-methyl-2-butenoic acid
1972,52.78296536,793,2269,3550.663289,6,1,"2-methyl-2-ethyl-1,3-propanediol"
1973,58.01205986,1006,2943,4294.896091,6,3,3-methyl-2-ethyl-1-butanol
1974,50.20271594,746,2164,4336.2682,6,3,3-methyl-2-ethyl-1-butene
1975,65.54299111,1396,4206,4905.472188,6,3,4-methyl-2-ethyl-1-pentanol
1976,67.80819035,1296,4161,5475.868651,6,3,1-methyl-cis-2-ethylcyclohexane
1977,67.80819035,1296,4161,5475.868651,6,3,1-methyl-trans-2-ethylcyclohexane
1978,60.38570478,962,3041,4888.270212,6,3,1-methyl-cis-2-ethylcyclopentane
1979,60.38570478,962,3041,4888.270212,6,3,1-methyl-cis-2-ethylcyclopentane
1980,44.03988391,521,1703,4246.557623,6,3,3-methyl-2-ethylthiophene
1981,65.54219194,1462,4470,4908.281992,6,3,2-methyl-2-heptanol
1982,65.54152827,1438,4374,4907.422157,6,3,3-methyl-2-heptanol
1983,65.54151889,1432,4350,4907.060038,6,3,4-methyl-2-heptanol
1984,65.54151854,1444,4398,4907.060038,6,3,5-methyl-2-heptanol
1985,65.54148885,1474,4518,4907.060038,6,3,6-methyl-2-heptanol
1986,57.70060099,1145,3499,4948.346118,6,3,2-methyl-2-heptene
1987,58.01123144,1054,3135,4292.145737,6,3,2-methyl-2-hexanol
1988,58.01056777,1039,3075,4294.14714,6,3,3-methyl-2-hexanol
1989,58.01055813,1042,3087,4292.820868,6,3,4-methyl-2-hexanol
1990,58.01052835,1063,3171,4292.820868,6,3,5-methyl-2-hexanol
1991,52.95021026,852,2505,4102.524332,6,3,3-methyl-2-hexanone
1992,52.95094167,849,2493,4107.704384,6,3,4-methyl-2-hexanone
1993,52.95092197,864,2553,4107.704384,6,3,5-methyl-2-hexanone
1994,50.16964059,800,2380,4329.281105,6,3,2-methyl-2-hexene
1995,50.16966976,782,2308,4329.281105,6,3,3-methyl-cis-2-hexene
1996,50.16966976,782,2308,4329.281105,6,3,3-methyl-trans-2-hexene
1997,50.20132077,776,2284,4336.80794,6,3,4-methyl-cis-2-hexene
1998,50.20132077,776,2284,4336.80794,6,3,4-methyl-trans-2-hexene
1999,50.2020323,788,2332,4336.80794,6,3,5-methyl-cis-2-hexene
2000,50.2020323,788,2332,4336.80794,6,3,5-methyl-trans-2-hexene
2001,45.16326758,628,1846,4246.273346,6,3,4-methyl-2-hexyne
2002,45.16470054,634,1870,4246.273346,6,3,5-methyl-2-hexyne
2003,65.54521548,1336,3966,4900.624755,6,3,3-methyl-2-isopropyl-1-butanol
2004,61.06852557,1168,3855,5356.156525,6,2,3-methyl-2-isopropylphenol
2005,61.06849656,1198,3975,5356.156525,6,2,4-methyl-2-isopropylphenol
2006,61.06849639,1222,4071,5356.156525,6,2,5-methyl-2-isopropylphenol
2007,80.60411293,2566,8184,6135.011433,1,3,2-methyl-2-nonanol
2008,80.60344927,2524,8016,6132.115357,1,3,3-methyl-2-nonanol
2009,80.60343981,2506,7944,6133.297148,1,3,6-methyl-2-nonanol
2010,73.07315244,1963,6141,5522.616838,6,3,2-methyl-2-octanol
2011,73.07248877,1930,6009,5520.205381,6,3,3-methyl-2-octanol
2012,73.07247931,1918,5961,5520.673068,6,3,5-methyl-2-octanol
2013,73.07244935,1978,6201,5520.673068,6,3,7-methyl-2-octanol
2014,50.47956794,736,2124,3678.55922,6,3,4-methyl-2-pentanol
2015,50.48027094,730,2100,3674.599161,6,3,2-methyl-2-pentanol
2016,50.47960701,724,2076,3681.002872,6,3,3-methyl-2-pentanol
2017,45.41924959,576,1638,3490.441038,4,3,3-methyl-2-pentanone
2018,45.41995157,582,1662,3492.338674,4,3,4-methyl-2-pentanone
2019,42.63871916,521,1489,3711.851967,4,3,3-methyl-trans-2-pentene
2020,42.63869025,530,1525,3711.851967,4,3,2-methyl-2-pentene
2021,42.63871916,521,1489,3711.851967,4,3,3-methyl-cis-2-pentene
2022,42.67034074,524,1501,3722.611769,4,3,4-methyl-cis-2-pentene
2023,42.67034074,524,1501,3722.611769,4,3,4-methyl-trans-2-pentene
2024,37.63229753,409,1171,3636.50218,4,3,4-methyl-2-pentyne
2025,60.31392639,1120,3304,4197.620257,6,1,"2-methyl-2-propyl-1,3-propanediol"
2026,73.07395187,1855,5709,5515.69331,6,3,4-methyl-2-propyl-1-pentanol
2027,58.77719007,1092,3642,5565.10137,6,3,1-methyl-2-propylbenzene
2028,74.88453348,1951,7113,7429.5997,1,2,1-methyl-2-propylnaphthalene
2029,61.06708202,1210,4035,5362.432901,6,2,3-methyl-2-propylphenol
2030,61.06705327,1240,4155,5362.432901,6,2,4-methyl-2-propylphenol
2031,61.0670531,1264,4251,5362.432901,6,2,5-methyl-2-propylphenol
2032,39.77258707,349,1089,2400.640412,4,3,n-methyl-2-pyrrolidone
2033,50.41559217,772,2268,4187.143605,6,3,3-methyl-2-thiahexane
2034,50.41702581,778,2292,4175.963241,6,3,5-methyl-2-thiahexane
2035,42.88463158,514,1461,3574.487772,4,3,3-methyl-2-thiapentane
2036,42.8860457,517,1473,3569.900218,4,3,4-methyl-2-thiapentane
2037,85.84067343,2524,7750,6913.364369,1,3,"2-methyl-3,3-diethylhexane"
2038,66.27650042,1476,4917,6165.950748,6,3,"1-methyl-3,4-diethylbenzene"
2039,93.36940843,3214,10081,7528.523595,1,3,"2-methyl-3,4-diethylheptane"
2040,85.84067342,2524,7750,6913.364369,1,3,"3-methyl-3,4-diethylhexane"
2041,66.27647175,1494,4989,6165.950748,6,3,"1-methyl-3,5-diethylbenzene"
2042,53.28155434,895,2984,5430.529731,6,3,1-methyl-3-(1-methylethenyl)benzene
2043,34.73335245,326,898,2520.960488,4,3,2-methyl-3-butenoic acid
2044,34.7024239,332,922,2519.62779,4,3,3-methyl-3-butenoic acid
2045,66.31316442,1416,4689,6178.824297,6,3,1-methyl-3-tert-butylbenzene
2046,57.73443771,1037,3067,4949.87652,6,3,2-methyl-3-ethyl-1-pentene
2047,65.54445617,1342,3990,4904.277373,6,3,2-methyl-3-ethyl-2-pentanol
2048,57.66971083,1061,3163,4946.584955,6,3,2-methyl-3-ethyl-2-pentene
2049,80.60638716,2308,7152,6128.022694,1,3,5-methyl-3-ethyl-3-heptanol
2050,65.54447545,1336,3966,4907.648768,6,3,2-methyl-3-ethyl-3-pentanol
2051,60.38567508,980,3113,4888.270212,6,3,1-methyl-cis-3-ethylcyclopentane
2052,60.38567508,980,3113,4888.270212,6,3,1-methyl-trans-3-ethylcyclopentane
2053,63.24550646,1201,3529,5070.630936,6,3,3-methyl-3-ethylpentane
2054,65.5415083,1456,4446,4907.833427,6,3,2-methyl-3-heptanol
2055,65.54223136,1426,4326,4910.698204,6,3,3-methyl-3-heptanol
2056,65.54153826,1420,4302,4907.833427,6,3,4-methyl-3-heptanol
2057,65.54152836,1432,4350,4907.422157,6,3,5-methyl-3-heptanol
2058,65.54149858,1462,4470,4907.422157,6,3,6-methyl-3-heptanol
2059,57.73150071,1151,3523,4953.418901,6,3,2-methyl-trans-3-heptene
2060,58.0105478,1051,3123,4295.405916,6,3,2-methyl-3-hexanol
2061,58.01127086,1030,3039,4296.227519,6,3,3-methyl-3-hexanol
2062,58.0105775,1033,3051,4295.405916,6,3,4-methyl-3-hexanol
2063,58.01053816,1054,3135,4294.14714,6,3,5-methyl-3-hexanol
2064,52.94943969,876,2601,4098.356862,6,3,2-methyl-3-hexanone
2065,52.94946938,858,2529,4098.356862,6,3,4-methyl-3-hexanone
2066,52.95017111,873,2589,4102.524332,6,3,5-methyl-3-hexanone
2067,50.20055038,800,2380,4336.80794,6,3,2-methyl-trans-3-hexene
2068,50.16892905,788,2332,4329.281105,6,3,3-methyl-cis-3-hexene
2069,50.16892905,788,2332,4329.281105,6,3,3-methyl-trans-3-hexene
2070,45.16177628,658,1966,4246.273346,6,3,2-methyl-3-hexyne
2071,66.31027698,1494,5025,6174.308994,6,3,1-methyl-3-isobutylbenzene
2072,61.06851601,1180,3903,5356.156525,6,2,4-methyl-3-isopropylphenol
2073,80.6034293,2554,8136,6131.216607,1,3,2-methyl-3-nonanol
2074,80.60415236,2506,7944,6134.415148,1,3,3-methyl-3-nonanol
2075,73.0724688,1954,6105,5519.903876,6,3,2-methyl-3-octanol
2076,73.07319186,1915,5949,5523.478066,6,3,3-methyl-3-octanol
2077,73.07249876,1900,5889,5519.903876,6,3,4-methyl-3-octanol
2078,73.07248877,1924,5985,5520.205381,6,3,6-methyl-3-octanol
2079,73.07245907,1963,6141,5520.205381,6,3,7-methyl-3-octanol
2080,50.47958722,730,2100,3683.263272,6,3,2-methyl-3-pentanol
2081,50.48031,718,2052,3680.470922,6,3,3-methyl-3-pentanol
2082,58.77716141,1119,3750,5565.10137,6,3,1-methyl-3-propylbenzene
2083,61.06708194,1216,4059,5362.432901,6,2,2-methyl-3-propylphenol
2084,61.06707255,1222,4083,5362.432901,6,2,4-methyl-3-propylphenol
2085,50.41412986,784,2316,4176.535056,6,3,4-methyl-3-thiahexane
2086,42.88315964,529,1521,3569.123939,4,3,2-methyl-3-thiapentane
2087,53.28155417,916,3068,5430.529731,6,3,1-methyl-4-(1-methylethenyl)benzene
2088,66.30958456,1500,5037,6174.308994,6,3,1-methyl-4-sec-butylbenzene
2089,66.31316416,1452,4833,6178.824297,6,3,1-methyl-4-tert-butylbenzene
2090,67.80816039,1332,4305,5475.868651,6,3,1-methyl-cis-4-ethylcyclohexane
2091,67.80816039,1332,4305,5475.868651,6,3,1-methyl-trans-4-ethylcyclohexane
2092,67.35355447,1462,5310,6816.135206,1,2,2-methyl-4-ethylnaphthalene
2093,93.3671829,3439,10981,7527.243256,1,3,3-methyl-4-ethylnonane
2094,53.53610267,886,2940,4747.968199,6,2,2-methyl-4-ethylphenol
2095,53.53612204,871,2880,4747.968199,6,2,3-methyl-4-ethylphenol
2096,65.54149875,1456,4446,4907.422157,6,3,2-methyl-4-heptanol
2097,65.54153808,1426,4326,4907.833427,6,3,3-methyl-4-heptanol
2098,65.54223171,1414,4278,4910.698204,6,3,4-methyl-4-heptanol
2099,66.31027673,1530,5169,6174.308994,6,3,1-methyl-4-isobutylbenzene
2100,85.83835804,2668,8326,6914.763215,1,3,2-methyl-4-isopropylheptane
2101,85.8384177,2614,8110,6914.763215,1,3,3-methyl-4-isopropylheptane
2102,61.06851601,1186,3927,5356.156525,6,2,3-methyl-4-isopropylphenol
2103,80.60341975,2548,8112,6132.115357,1,3,2-methyl-4-nonanol
2104,80.60415271,2470,7800,6134.415148,1,3,4-methyl-4-nonanol
2105,80.60345935,2464,7776,6131.216607,1,3,5-methyl-4-nonanol
2106,73.07245925,1951,6093,5520.205381,6,3,2-methyl-4-octanol
2107,73.07249858,1912,5937,5519.903876,6,3,3-methyl-4-octanol
2108,73.07319221,1891,5853,5523.478066,6,3,4-methyl-4-octanol
2109,73.07249885,1894,5865,5519.903876,6,3,5-methyl-4-octanol
2110,73.07248894,1915,5949,5520.205381,6,3,6-methyl-4-octanol
2111,73.07245916,1954,6105,5520.205381,6,3,7-methyl-4-octanol
2112,58.77716115,1146,3858,5565.10137,6,3,1-methyl-4-propylbenzene
2113,85.83616327,2740,8614,6914.451669,1,3,2-methyl-4-propylheptane
2114,85.83622267,2686,8398,6914.451669,1,3,3-methyl-4-propylheptane
2115,85.83838956,2650,8254,6912.292784,1,3,4-methyl-4-propylheptane
2116,93.36712377,3430,10945,7527.243256,1,3,2-methyl-4-propyloctane
2117,93.36718317,3367,10693,7527.243256,1,3,3-methyl-4-propyloctane
2118,93.36935006,3322,10513,7524.977986,1,3,4-methyl-4-propyloctane
